year,key,province,district_number,winner_party,votes_rk1,share_rk1,share_rk2,share_rk3,share_others,enc,n_candidates,share_rk1_cand,margin12_cand
2566,กาฬสินธุ์_1,กาฬสินธุ์,1,เพื่อไทย,56569,0.5980189018330972,0.24355667378480664,0.041239402076241626,0.06717127936232742,2.1506325673614315,11,0.6295026874241901,0.37312353248834335
2566,กาฬสินธุ์_2,กาฬสินธุ์,2,เพื่อไทย,49784,0.5484268969771746,0.2588239182162686,0.11486516259804354,0.03744381774918481,2.4146920291782994,11,0.571540095287297,0.30180816256242465
2566,กาฬสินธุ์_3,กาฬสินธุ์,3,พลังประชารัฐ,37044,0.4327165685449958,0.25235959256144286,0.20951312961405477,0.05007709559854219,3.021488424771174,10,0.4580628408205661,0.1909213438686303
2566,กาฬสินธุ์_4,กาฬสินธุ์,4,ภูมิใจไทย,31536,0.3318530990213617,0.28165842365568766,0.23171630011575292,0.10215721351152268,3.6305765234209195,11,0.3502832389203599,0.05298233922025991
2566,กาฬสินธุ์_5,กาฬสินธุ์,5,เพื่อไทย,39998,0.412061647504842,0.33261218939300286,0.1563646103762311,0.04166151563852145,2.9125736881385507,14,0.4371079492055166,0.0842786265381505
2566,กาฬสินธุ์_6,กาฬสินธุ์,6,เพื่อไทย,44002,0.4640092797637878,0.24185384372034166,0.10119160603184646,0.12938943372350523,3.042115428057995,13,0.49550127810997374,0.23723297636341115
2566,กำแพงเพชร_1,กำแพงเพชร,1,พลังประชารัฐ,36187,0.3413384898363439,0.27301796915530824,0.17414516813658446,0.12578408715747771,3.6076573990463343,10,0.37333897325850113,0.0747255694948828
2566,กำแพงเพชร_2,กำแพงเพชร,2,พลังประชารัฐ,41143,0.38935364814990064,0.22897700388000378,0.17474212169963094,0.11223620705971421,3.4213713333645432,8,0.43007819033283157,0.1771512794781736
2566,กำแพงเพชร_3,กำแพงเพชร,3,พลังประชารัฐ,37149,0.3926789564923259,0.20745423026510507,0.20701027440700182,0.1191281552577058,3.5315308458642205,14,0.42393499868764906,0.19996804710769267
2566,กำแพงเพชร_4,กำแพงเพชร,4,พลังประชารัฐ,36132,0.36997747286504196,0.2226192914192095,0.19692811796027032,0.1358488634036453,3.5950008118608694,10,0.3998141017129199,0.15924180055769485
2566,ขอนแก่น_1,ขอนแก่น,1,ก้าวไกล,39046,0.4032094838802949,0.2746029451248477,0.16655651706974534,0.1035956959045003,3.3525399677924153,17,0.4253423239904574,0.13566596586019455
2566,ขอนแก่น_10,ขอนแก่น,10,เพื่อไทย,44173,0.4787311289570938,0.26331133292150294,0.16456958307593936,0.046059975506930674,2.7842494181182342,14,0.5025141062977794,0.22612167819439388
2566,ขอนแก่น_11,ขอนแก่น,11,ภูมิใจไทย,37529,0.39542920964733896,0.3462758279157491,0.12674512944250688,0.08979316594139526,3.092623262205081,10,0.4126605383532723,0.05129530260380014
2566,ขอนแก่น_2,ขอนแก่น,2,ก้าวไกล,38984,0.3670118621728488,0.2683298813782715,0.2213801543965355,0.09156467708529467,3.4791466203191246,16,0.38702631866331766,0.10406345865557398
2566,ขอนแก่น_3,ขอนแก่น,3,ก้าวไกล,36731,0.3796681999069719,0.31097214326321776,0.181673471497235,0.09144658638689337,3.369321380052878,15,0.39394459400036463,0.0712791857484529
2566,ขอนแก่น_4,ขอนแก่น,4,ภูมิใจไทย,33104,0.3352711215540116,0.27292430472563756,0.2675363082096052,0.08275436002349652,3.544258687885789,19,0.3497923688965437,0.06504717928126882
2566,ขอนแก่น_5,ขอนแก่น,5,เพื่อไทย,50429,0.5789648917361254,0.21959312070905376,0.04835709857408556,0.10656471722807742,2.348402402747812,18,0.607212522576761,0.3769054786273329
2566,ขอนแก่น_6,ขอนแก่น,6,เพื่อไทย,29293,0.32217725083038207,0.32136336640197094,0.18194716350278262,0.12630606453883547,3.6653509709991634,15,0.33849478269912986,0.0008551057904528594
2566,ขอนแก่น_7,ขอนแก่น,7,เพื่อไทย,37980,0.3871678032967369,0.22926287246297034,0.16578488638796293,0.16983190107750493,3.667443465782511,15,0.40666859400597477,0.16585825490133094
2566,ขอนแก่น_8,ขอนแก่น,8,เพื่อไทย,43191,0.4228318012276425,0.1946116870784262,0.17512016995114885,0.1526819191948858,3.5085736708938304,13,0.44732481305797794,0.24144002319945315
2566,ขอนแก่น_9,ขอนแก่น,9,เพื่อไทย,46057,0.5269438469635257,0.1732300581209098,0.10221500160175735,0.1476362637865544,2.7563165002271757,12,0.5546630377185799,0.37232043932752057
2566,จันทบุรี_1,จันทบุรี,1,ก้าวไกล,37600,0.3290942032156705,0.22804652831873123,0.13942741109642634,0.247590872887364,4.4524800286172495,10,0.3485580265682794,0.1070240004449677
2566,จันทบุรี_2,จันทบุรี,2,ก้าวไกล,34894,0.32311652715015926,0.29270686717534633,0.1696607156085636,0.13369508852507594,3.679824314242098,8,0.35152724049000644,0.03308349451966473
2566,จันทบุรี_3,จันทบุรี,3,ก้าวไกล,35428,0.33360326936477147,0.19321456147950056,0.16970187762481403,0.23214184824572967,4.273191785066812,10,0.3592301920463994,0.15117316623065846
2566,ฉะเชิงเทรา_1,ฉะเชิงเทรา,1,เพื่อไทย,35488,0.2905898922406734,0.27021715633290755,0.21290655399430086,0.1805296256264125,4.2034552734456705,13,0.3045239239376673,0.021349625866684974
2566,ฉะเชิงเทรา_2,ฉะเชิงเทรา,2,พลังประชารัฐ,42777,0.35883433575760626,0.34212446837959587,0.19119879876857002,0.048468681581397687,3.1247014831432196,9,0.38148448717148387,0.01776461880088823
2566,ฉะเชิงเทรา_3,ฉะเชิงเทรา,3,เพื่อไทย,45874,0.4049504338691595,0.3079544150490365,0.19380666119364776,0.025670224128951386,2.9318574197359126,10,0.43431828294973635,0.10403037217272754
2566,ฉะเชิงเทรา_4,ฉะเชิงเทรา,4,ก้าวไกล,37381,0.3054377578951669,0.21957756260979694,0.21583527393062876,0.2098051231768599,4.050950714459413,9,0.3212916645179035,0.09031681364206763
2566,ชลบุรี_1,ชลบุรี,1,ก้าวไกล,36462,0.3473100662958165,0.309980568467576,0.2646689019279128,0.030995199268459957,3.1651105232163963,11,0.3644559948023389,0.03917237243240542
2566,ชลบุรี_10,ชลบุรี,10,พลังประชารัฐ,27461,0.2944816196971647,0.29368807103332906,0.27835327928623516,0.07673830051902372,3.5096264450537613,10,0.31219517740816954,0.0008412819317652142
2566,ชลบุรี_2,ชลบุรี,2,ก้าวไกล,30162,0.3407442554056802,0.2641383673377166,0.23347793669084255,0.12048396936216363,3.678374862375017,12,0.3553696612665685,0.0798939617083947
2566,ชลบุรี_3,ชลบุรี,3,ก้าวไกล,33183,0.33530374681702435,0.3041004809829837,0.25891233175700257,0.058586960915080234,3.357456963061779,12,0.3504049673175007,0.0326085808720261
2566,ชลบุรี_4,ชลบุรี,4,รวมไทยสร้างชาติ,36128,0.38366289318862434,0.2637363804345518,0.2594460845740501,0.03144447040333029,3.0970185444892806,10,0.40889593118669004,0.1278139324316677
2566,ชลบุรี_5,ชลบุรี,5,เพื่อไทย,41939,0.3768375085361032,0.303831362541782,0.21599036768141466,0.049275779031736335,3.1734489951434344,10,0.39837568273569224,0.07717881738304441
2566,ชลบุรี_6,ชลบุรี,6,ก้าวไกล,37572,0.3685408247341782,0.2734629418919449,0.23696394240200885,0.07816730097696865,3.405908759184269,12,0.3850458095062412,0.09933591588267847
2566,ชลบุรี_7,ชลบุรี,7,ก้าวไกล,40918,0.442146438450899,0.3131807572614108,0.1501988243430152,0.056470435684647304,2.9233640776134293,13,0.45961337571747896,0.1340604535702652
2566,ชลบุรี_8,ชลบุรี,8,ก้าวไกล,35270,0.3628451504053331,0.33639562157935887,0.18794494053742644,0.05859841158800049,3.1847039410097118,10,0.3836447886527291,0.027965714534339853
2566,ชลบุรี_9,ชลบุรี,9,ก้าวไกล,30459,0.3987249806914427,0.2530010079721433,0.2520323074707754,0.04975717034729222,3.1687567051110417,10,0.418163097199341,0.1528281164195497
2566,ชัยนาท_1,ชัยนาท,1,รวมไทยสร้างชาติ,43935,0.43016595682185343,0.2692221079943212,0.16066970186517843,0.06996622117785284,3.0375360643521763,10,0.4625321093190719,0.1730534383290521
2566,ชัยนาท_2,ชัยนาท,2,ภูมิใจไทย,52205,0.5051624202897148,0.20007160620458087,0.15823035909543945,0.0658873847285254,2.689731400380159,10,0.5435642739634743,0.3282834593198809
2566,ชัยภูมิ_1,ชัยภูมิ,1,เพื่อไทย,26130,0.2703905296053312,0.2509054409238602,0.22649475361658974,0.19497506156998282,4.199573061967059,10,0.2868056241562119,0.02066800575147903
2566,ชัยภูมิ_2,ชัยภูมิ,2,เพื่อไทย,61414,0.6343831668543214,0.1841047836461486,0.07103678377010401,0.05132787240855705,2.0017816219648683,10,0.6742641327141179,0.47858546600353524
2566,ชัยภูมิ_3,ชัยภูมิ,3,ภูมิใจไทย,35846,0.40058557954494656,0.21391533681999017,0.15920164498681327,0.16779536006436904,3.535221779456171,11,0.42547686025946896,0.19826941566072
2566,ชัยภูมิ_4,ชัยภูมิ,4,พลังประชารัฐ,21432,0.2627243306854957,0.23102383053839365,0.2053912915563401,0.23981318034716093,4.440278140980207,11,0.2798057339808867,0.033761554128152904
2566,ชัยภูมิ_5,ชัยภูมิ,5,เพื่อไทย,35000,0.3741714774428052,0.3333119521060509,0.16713705366688048,0.060487491982039766,3.122386182823676,9,0.40013718989367786,0.04369498113638962
2566,ชัยภูมิ_6,ชัยภูมิ,6,ภูมิใจไทย,38452,0.39503991287999424,0.23440212868693303,0.1586138878329926,0.15979535017516464,3.5919328898623943,11,0.41677415159168013,0.16947572647164025
2566,ชัยภูมิ_7,ชัยภูมิ,7,พลังประชารัฐ,38498,0.4288132950165965,0.25596471295863127,0.16931765020383613,0.09801955935752635,3.211367208019957,11,0.45037962540507026,0.1815416652043192
2566,ชุมพร_1,ชุมพร,1,รวมไทยสร้างชาติ,36222,0.33458031978274727,0.2963578758740451,0.14402231643897617,0.1719178651591986,3.785011314706679,13,0.3533508925958443,0.04036679348356258
2566,ชุมพร_2,ชุมพร,2,รวมไทยสร้างชาติ,32500,0.29922753261580104,0.23231104932190438,0.14287424157329234,0.2624823916105807,4.742901788176039,12,0.3193820693992669,0.07142365785827298
2566,ชุมพร_3,ชุมพร,3,รวมไทยสร้างชาติ,41231,0.40598075995234295,0.2699317638023218,0.1639441113047588,0.0923896454277809,3.254429903147356,9,0.43548659667504597,0.1459367540505714
2566,ตรัง_1,ตรัง,1,รวมไทยสร้างชาติ,25970,0.25444071051368217,0.2059627499583607,0.1879059833246789,0.2948651376056904,4.985037534029981,13,0.26977053403554696,0.0513987139933726
2566,ตรัง_2,ตรัง,2,พลังประชารัฐ,63182,0.6028989379466969,0.16448944149164577,0.10069944750326823,0.07340858994055173,2.205924877042679,12,0.6403624348813167,0.46565179494456044
2566,ตรัง_3,ตรัง,3,ประชาธิปัตย์,31846,0.3330753461908547,0.17239467849223947,0.15548257540894447,0.2376166171610258,4.507814928725501,16,0.3706729985799753,0.17881835323695788
2566,ตรัง_4,ตรัง,4,ประชาธิปัตย์,29594,0.29015432280330217,0.286310959468204,0.15918583446085063,0.21205168931505775,4.341744335638262,13,0.30616594247879164,0.004055452100144838
2566,ตราด_1,ตราด,1,ก้าวไกล,47046,0.3627853177051203,0.1925200493522517,0.14714682294879705,0.23124614435533622,4.219363994690292,8,0.38854660478023156,0.18235575890718686
2566,ตาก_1,ตาก,1,ก้าวไกล,27664,0.2476367802921799,0.19428530507018046,0.18809975651675737,0.2969689916929247,5.000013351589892,12,0.26714048437560356,0.05755340105836455
2566,ตาก_2,ตาก,2,ก้าวไกล,24133,0.2549063100745717,0.16588503707459282,0.16499778186196845,0.3186830597629761,5.3517094191855366,10,0.2818287983183464,0.09842344972556347
2566,ตาก_3,ตาก,3,พลังประชารัฐ,31550,0.31933844814672363,0.1759144921961983,0.14336322597623433,0.2532439927933764,4.537905241629876,10,0.3580588782713303,0.16081439952788434
2566,นครนายก_1,นครนายก,1,เพื่อไทย,32030,0.37844863236249776,0.2976428191646482,0.15869321202812076,0.10791043894369942,3.372931275384378,9,0.40145390737607317,0.08571786676693614
2566,นครนายก_2,นครนายก,2,เพื่อไทย,39496,0.44390995020961416,0.27512840974228137,0.16191428860440807,0.0645364324008407,2.977281328962208,10,0.4695029896698881,0.17851241634273624
2566,นครปฐม_1,นครปฐม,1,ชาติไทยพัฒนา,39899,0.3716097906266299,0.25245883317189477,0.2338499366664183,0.09409693763504955,3.472163127227654,12,0.3903400641778195,0.12515653126712062
2566,นครปฐม_2,นครปฐม,2,รวมไทยสร้างชาติ,33770,0.3382750676149454,0.3211058799959932,0.1549133526995893,0.12421115897024942,3.525062146855139,9,0.36044017034720516,0.018294179803823207
2566,นครปฐม_3,นครปฐม,3,ชาติไทยพัฒนา,42825,0.4403100934598657,0.2551279546786482,0.1636832851811106,0.07609422070511304,3.043282391770229,10,0.470811345646438,0.19801011433597185
2566,นครปฐม_4,นครปฐม,4,ก้าวไกล,24898,0.23235066304581128,0.1853448678107823,0.1519359444553319,0.37935925791128905,5.906475504525639,11,0.2448397596640804,0.04953240699766941
2566,นครปฐม_5,นครปฐม,5,ชาติไทยพัฒนา,36422,0.33535282852091924,0.2292280494991161,0.2224145550972304,0.15651701532115497,3.9732719598495465,10,0.35543021088481846,0.11247840894674695
2566,นครปฐม_6,นครปฐม,6,ก้าวไกล,38812,0.39786776012301384,0.20237826755509994,0.18001025115325475,0.16483854433623782,3.6483456532927643,13,0.4209818426361802,0.20684643252272383
2566,นครพนม_1,นครพนม,1,เพื่อไทย,44712,0.44584932941117816,0.3388044074387994,0.11603928802911702,0.051533130577853116,2.7674366022847554,13,0.46821789850671247,0.11241543971348986
2566,นครพนม_2,นครพนม,2,เพื่อไทย,39856,0.3989389920424403,0.3055702917771883,0.1625043791602022,0.08326910565036785,3.2000821055418283,10,0.4198108239061282,0.09825359708441299
2566,นครพนม_3,นครพนม,3,ภูมิใจไทย,41738,0.4262110938648803,0.29578874274977535,0.17228984560084962,0.06517032922146883,3.0740245064676914,14,0.4442197577641074,0.13593307648098085
2566,นครพนม_4,นครพนม,4,ภูมิใจไทย,25253,0.25283340008009614,0.21684020824989989,0.20865038045654785,0.27955546655987185,4.999260303798377,15,0.26395116699591314,0.037575909608771545
2566,นครราชสีมา_1,นครราชสีมา,1,ก้าวไกล,37043,0.36831220482227195,0.2897539149888143,0.091712652249565,0.18509569972657222,3.6891917604280815,14,0.39396968891252326,0.08403084286094124
2566,นครราชสีมา_10,นครราชสีมา,10,เพื่อไทย,51206,0.44643417611159547,0.32664341761115956,0.13225806451612904,0.044123801220575416,2.7794461131972543,11,0.47019824981864594,0.12616732321423652
2566,นครราชสีมา_11,นครราชสีมา,11,เพื่อไทย,60326,0.5886784351610606,0.20474838256389238,0.12445719527308567,0.028777189027781844,2.2175047562625507,11,0.6218470070404387,0.40556225582665884
2566,นครราชสีมา_12,นครราชสีมา,12,เพื่อไทย,44072,0.4219515931372549,0.29511335784313725,0.1180108762254902,0.11265893075980392,3.128727744226212,12,0.4452211861924052,0.1338330521573104
2566,นครราชสีมา_13,นครราชสีมา,13,เพื่อไทย,47000,0.498843108535524,0.1846568596234265,0.1709864357129211,0.07831836804007727,2.7715289093447892,12,0.5347776121610704,0.33681886968493635
2566,นครราชสีมา_14,นครราชสีมา,14,เพื่อไทย,32596,0.3379574909279419,0.2470606531881804,0.15733540694660444,0.19745982374287196,4.058166398762764,10,0.35960063985878976,0.0967179656903304
2566,นครราชสีมา_15,นครราชสีมา,15,เพื่อไทย,44121,0.4144684928418442,0.26223086461503775,0.1252113628677714,0.14935369931988127,3.375352706069825,14,0.43570271764891766,0.16003713066835204
2566,นครราชสีมา_16,นครราชสีมา,16,เพื่อไทย,37412,0.3828332855797962,0.2547480659817445,0.14920592689615653,0.16626417256763948,3.6168672859174977,12,0.4016921491152723,0.13439486342552825
2566,นครราชสีมา_2,นครราชสีมา,2,ก้าวไกล,42401,0.3957310585556157,0.2805704366005264,0.09192130364175984,0.1641125193660986,3.442358487111301,13,0.42445142948666614,0.12351845919756547
2566,นครราชสีมา_3,นครราชสีมา,3,ก้าวไกล,38982,0.36958170579089084,0.30118699988623004,0.15029959422048617,0.11598847131100914,3.4706155386850805,15,0.3944069528617825,0.0729888604469986
2566,นครราชสีมา_4,นครราชสีมา,4,เพื่อไทย,37150,0.3583935479514167,0.3011470522974811,0.18988587360236164,0.0792807046316216,3.3544721691719857,10,0.38590586597691834,0.06164106079965097
2566,นครราชสีมา_5,นครราชสีมา,5,เพื่อไทย,46479,0.4551187270501836,0.28512117503059975,0.15327294981640147,0.043201958384332925,2.8083763316409294,11,0.48586690639961533,0.18148272041144864
2566,นครราชสีมา_6,นครราชสีมา,6,เพื่อไทย,32136,0.34928536492581924,0.20837997934894842,0.18321830335307865,0.20286940927123526,4.035178666468066,12,0.3701024991362432,0.14930323620868363
2566,นครราชสีมา_7,นครราชสีมา,7,เพื่อไทย,51348,0.5619418665732796,0.2421861320259149,0.11262257047802486,0.035676764139380146,2.341851283279121,11,0.590010226476232,0.3357271714026359
2566,นครราชสีมา_8,นครราชสีมา,8,เพื่อไทย,51320,0.5233637235105754,0.2404495298700769,0.1202859532113647,0.05810846641783434,2.5573347750002697,11,0.5554653591800067,0.3002673420571268
2566,นครราชสีมา_9,นครราชสีมา,9,ภูมิใจไทย,38241,0.3816809893104171,0.24480242736373525,0.180355520954976,0.14129013584054456,3.5680818020366734,9,0.4025622670905531,0.14436701265343074
2566,นครศรีธรรมราช_1,นครศรีธรรมราช,1,ประชาธิปัตย์,20334,0.22341372301269022,0.2073833983409328,0.19012250727901994,0.323287370213701,5.502720504376488,14,0.23661519485204277,0.016977553323946612
2566,นครศรีธรรมราช_10,นครศรีธรรมราช,10,รวมไทยสร้างชาติ,44233,0.46094287322064986,0.18635501552697942,0.10955378170525833,0.18906442133344448,3.340996667043236,12,0.4872978451504869,0.2902877539329309
2566,นครศรีธรรมราช_2,นครศรีธรรมราช,2,ประชาธิปัตย์,31617,0.3204934567313053,0.1998763317148331,0.17711933989518605,0.2276611488986427,4.26748649660631,12,0.3464231321288089,0.13037571082647617
2566,นครศรีธรรมราช_3,นครศรีธรรมราช,3,ประชาธิปัตย์,31827,0.33688633909858795,0.2252154031797108,0.14992484704786502,0.2378643859686263,4.3028675527959,11,0.35465790060173835,0.1175618453309561
2566,นครศรีธรรมราช_4,นครศรีธรรมราช,4,ประชาธิปัตย์,22394,0.2383633673588862,0.19367954954283706,0.16282238235638485,0.3156286921627692,5.615271139814908,12,0.26179565115735326,0.04907645545943418
2566,นครศรีธรรมราช_5,นครศรีธรรมราช,5,ประชาธิปัตย์,48403,0.5099400541514344,0.2510245577808447,0.1092405103298602,0.07350477775787777,2.6506102331015717,12,0.5403567919978566,0.2743592033580423
2566,นครศรีธรรมราช_6,นครศรีธรรมราช,6,พลังประชารัฐ,26285,0.3086542977923908,0.26202442461249414,0.11753170502583372,0.2559887271019258,4.621172638510052,14,0.3268953337976321,0.04938563327032136
2566,นครศรีธรรมราช_7,นครศรีธรรมราช,7,ภูมิใจไทย,27943,0.3094325832742736,0.23079819277108435,0.20903835931963147,0.18919427710843373,4.30598876520821,13,0.3297225860502437,0.0837905766575808
2566,นครศรีธรรมราช_8,นครศรีธรรมราช,8,ภูมิใจไทย,23393,0.259881796165041,0.19383651431999466,0.12872442064567735,0.3380585242295643,5.487264830562334,12,0.2823263897270028,0.07174925776629897
2566,นครศรีธรรมราช_9,นครศรีธรรมราช,9,ประชาธิปัตย์,35976,0.39804826235602614,0.2934576957546387,0.12795830982175457,0.12380920768745643,3.3367798042395513,11,0.4219860651699627,0.11088042789781125
2566,นครสวรรค์_1,นครสวรรค์,1,ก้าวไกล,31671,0.29935348494300457,0.25553413107998263,0.15970056144728634,0.2215826386132063,4.373243936512784,12,0.3197637437528396,0.04680700691604826
2566,นครสวรรค์_2,นครสวรรค์,2,เพื่อไทย,37510,0.3498088221579782,0.23168889303366594,0.16813391774689918,0.18271938823090553,3.939704879385858,10,0.37519004561094665,0.12669040569736736
2566,นครสวรรค์_3,นครสวรรค์,3,รวมไทยสร้างชาติ,32100,0.2943145039287777,0.2229546975712177,0.19365160864422787,0.22463256530389578,4.149518551469744,12,0.31458868264764106,0.07627550520394363
2566,นครสวรรค์_4,นครสวรรค์,4,ภูมิใจไทย,32934,0.3144777801119111,0.23941523594904798,0.19987395680155834,0.1779118843458167,3.9476939977137366,10,0.3375388178864622,0.08056697174365333
2566,นครสวรรค์_5,นครสวรรค์,5,ภูมิใจไทย,46438,0.4427726926010679,0.1654462242562929,0.16087909992372235,0.16984172387490465,3.3327652928352194,13,0.4715666761444413,0.295361306308136
2566,นครสวรรค์_6,นครสวรรค์,6,ชาติพัฒนากล้า,24089,0.247561790247161,0.2304917527362417,0.17313601562098557,0.2891526643029649,4.8876234076674905,12,0.26326775956284154,0.018153005464480874
2566,นนทบุรี_1,นนทบุรี,1,ก้าวไกล,45615,0.4259143409368902,0.2629903173699101,0.19271888626411077,0.058609324083324775,3.065890529426957,9,0.4529881427635107,0.1732805020953743
2566,นนทบุรี_2,นนทบุรี,2,ก้าวไกล,39086,0.4096377965959587,0.2628385176490316,0.2035612475895028,0.06726335205835499,3.184757542927401,11,0.43425993822634046,0.15562295846943536
2566,นนทบุรี_3,นนทบุรี,3,ก้าวไกล,44369,0.4165829475996883,0.24060390396875322,0.16100350211723174,0.12364445529401823,3.3950498498109853,12,0.44230999282239414,0.18684703724379934
2566,นนทบุรี_4,นนทบุรี,4,ก้าวไกล,36249,0.3762533474497104,0.26408004816175706,0.2537418778933383,0.05376678914699715,3.2533050298209623,11,0.3969578501264825,0.11834598158064763
2566,นนทบุรี_5,นนทบุรี,5,ก้าวไกล,48055,0.4715157580752777,0.19522940460771615,0.1440794379685231,0.11535970799481926,3.0102145354864227,8,0.5090949540749844,0.2983060184547583
2566,นนทบุรี_6,นนทบุรี,6,ก้าวไกล,48169,0.4493670295634976,0.22624611681732948,0.21930536508913828,0.04691537693692685,2.940044855628752,9,0.4771191980823709,0.23690049327443094
2566,นนทบุรี_7,นนทบุรี,7,ก้าวไกล,41356,0.391424920732573,0.15236382565898443,0.12166012020254602,0.2804978467654157,4.146743509061099,10,0.41379172336508446,0.2527215240534699
2566,นนทบุรี_8,นนทบุรี,8,ก้าวไกล,41734,0.40441489980231793,0.23581340362029535,0.13653629985658358,0.15564556765766116,3.4677837498013777,9,0.43373068249134805,0.18082331299820206
2566,นราธิวาส_1,นราธิวาส,1,รวมไทยสร้างชาติ,29006,0.2936097417780972,0.266927149234242,0.1762609954348068,0.17649381016489357,4.17103312656948,10,0.3214851759490163,0.029215849265724576
2566,นราธิวาส_2,นราธิวาส,2,พลังประชารัฐ,31289,0.38346242462865826,0.21382175596842984,0.14504387469974017,0.16688318054806608,3.5681565839855036,8,0.4217528441257346,0.1865800398986359
2566,นราธิวาส_3,นราธิวาส,3,พลังประชารัฐ,34411,0.4279336417450132,0.37246928319156347,0.050676515942894095,0.04458289807491419,2.4693684855734834,9,0.4777845658271084,0.06192552275693538
2566,นราธิวาส_4,นราธิวาส,4,ภูมิใจไทย,30966,0.36185801928133215,0.3174525270230792,0.15527899503359627,0.07989482909728308,3.241437133140772,10,0.39569623164700923,0.048557956476736906
2566,นราธิวาส_5,นราธิวาส,5,ประชาชาติ,31457,0.3283508867154473,0.22868803690907383,0.17322004530129537,0.19336555222696575,4.09127040843185,10,0.35550256537757385,0.10790407522093891
2566,น่าน_1,น่าน,1,เพื่อไทย,35314,0.31546412013256747,0.3045121177742244,0.19691271450648992,0.10156954878822258,3.60384250510615,10,0.34347128337304866,0.01192433010747459
2566,น่าน_2,น่าน,2,เพื่อไทย,56746,0.5510818474925222,0.22174960183350814,0.09522977119993785,0.059210270753214465,2.368086049650712,9,0.5943047453473393,0.35516269911921494
2566,น่าน_3,น่าน,3,เพื่อไทย,29379,0.31378433801854144,0.2843273379758192,0.24454223095655145,0.06172298884948947,3.4083915248952876,9,0.34696191319751996,0.032571597283731914
2566,บึงกาฬ_1,บึงกาฬ,1,ภูมิใจไทย,25295,0.3342318415454341,0.33042639500006604,0.22892139374479725,0.06096642486225076,3.320579887053257,10,0.35014742320842734,0.003986655777190238
2566,บึงกาฬ_2,บึงกาฬ,2,ภูมิใจไทย,26541,0.34720895854319017,0.24480318153870306,0.21674232414541933,0.14691068928977905,3.8803425930433795,12,0.3633165416415704,0.10715654602201172
2566,บึงกาฬ_3,บึงกาฬ,3,เพื่อไทย,30277,0.38023057216054656,0.27030692721153365,0.24161099110865525,0.054679258552268045,3.2399463078137116,10,0.40158368039897074,0.11609677162638937
2566,บุรีรัมย์_1,บุรีรัมย์,1,ภูมิใจไทย,36739,0.4058750745708036,0.31270023641706624,0.12195364457897877,0.08423738924854725,3.0619850849166332,11,0.43889472929708034,0.10075500549529316
2566,บุรีรัมย์_10,บุรีรัมย์,10,ภูมิใจไทย,39006,0.47223332001598084,0.19649148294773544,0.19224203682853302,0.07123572924611678,2.894617263049092,10,0.506578007506591,0.29579604929934156
2566,บุรีรัมย์_2,บุรีรัมย์,2,ภูมิใจไทย,46729,0.5287641161427569,0.18942222825717972,0.12235499128703012,0.09054699345961482,2.6043012002677837,11,0.5678989840066112,0.3644572456370619
2566,บุรีรัมย์_3,บุรีรัมย์,3,ภูมิใจไทย,38468,0.45838894184938034,0.23852478551000952,0.18247140133460438,0.05079837940896092,2.87654812896374,12,0.4927940969242003,0.23636643138058697
2566,บุรีรัมย์_4,บุรีรัมย์,4,ภูมิใจไทย,37706,0.4589728920428956,0.29279515051184984,0.14564288583496646,0.04058281499154018,2.7666436081873864,10,0.4893133832517941,0.17716295306193955
2566,บุรีรัมย์_5,บุรีรัมย์,5,ภูมิใจไทย,47746,0.5310126230328643,0.1906689651337374,0.15769337707835177,0.05842184285158205,2.556840848347245,10,0.5662341974810844,0.3629183368515927
2566,บุรีรัมย์_6,บุรีรัมย์,6,ภูมิใจไทย,35362,0.40587661406025827,0.23166714490674317,0.19938020086083214,0.09979913916786226,3.371974583268995,12,0.43329412341322354,0.18597755232073715
2566,บุรีรัมย์_7,บุรีรัมย์,7,ภูมิใจไทย,28685,0.33023266523145645,0.3277575031946859,0.21338199233275387,0.07128466665899175,3.382778799195839,13,0.35032119391319216,0.002625729708605066
2566,บุรีรัมย์_8,บุรีรัมย์,8,ภูมิใจไทย,34429,0.3719641313742437,0.2500864304235091,0.1799913569576491,0.12858686257562663,3.58348287473778,11,0.3996911967865891,0.13096274625895354
2566,บุรีรัมย์_9,บุรีรัมย์,9,ภูมิใจไทย,45059,0.5101442383896021,0.27944206688857187,0.10961664741978579,0.04071281389398365,2.519572615273736,11,0.5427552728893386,0.24544983678435056
2566,ปทุมธานี_1,ปทุมธานี,1,ก้าวไกล,29272,0.26851104425038524,0.25169699860570927,0.20452961033242828,0.2243248697438908,4.4065565042315695,9,0.28292239737877306,0.017716478354580865
2566,ปทุมธานี_2,ปทุมธานี,2,ก้าวไกล,40215,0.3704539592468403,0.34093923873392534,0.10305280224031836,0.12833007848483732,3.271249985561807,9,0.3929394981630579,0.03130618306886579
2566,ปทุมธานี_3,ปทุมธานี,3,ก้าวไกล,43096,0.4319534930339782,0.2567805953693495,0.15605893555176906,0.1102836524005212,3.250447203761546,10,0.45227100999076486,0.1834123919066409
2566,ปทุมธานี_4,ปทุมธานี,4,ก้าวไกล,41705,0.392772718282932,0.23091701905237283,0.2045186992023055,0.12178261647564065,3.5331776499551664,11,0.41344886042569223,0.17037602482378483
2566,ปทุมธานี_5,ปทุมธานี,5,เพื่อไทย,35078,0.3032435423078253,0.2929302534665791,0.2813115944534735,0.07623880493793007,3.508069297692974,9,0.3179572709226544,0.010813701585344851
